"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000112308",1211.65385725906,0.930324651321979,0.105497592163801,8.81844440466005,1.16060805698437e-18,9.02412975014832e-18
"ENSG00000151929",1483.31683225242,0.850074124230938,0.0964280803350598,8.81562840696585,1.19015607902481e-18,9.25050222559571e-18
"ENSG00000095261",722.172716648688,1.15157072635858,0.130633620190728,8.81527071421016,1.19396210033195e-18,9.27670261628177e-18
"ENSG00000197712",3307.55938228768,0.621780788417651,0.0705541164620337,8.8128208472746,1.22035491225605e-18,9.47831210539128e-18
"ENSG00000108448",1208.88443536586,0.96923859566184,0.110010074982137,8.81045300459269,1.24641134950359e-18,9.67716313598564e-18
"ENSG00000136167",747.739743564816,-1.13352080599351,0.128664256671965,-8.80991221115489,1.25243904385281e-18,9.72042242990243e-18
"ENSG00000120328",150.719278698126,2.74578069365203,0.311862947833132,8.80444667354716,1.31499698865329e-18,1.01998154343447e-17
"ENSG00000197122",943.232767678643,1.04325474539442,0.118491992757558,8.80443244404696,1.31516381937212e-18,1.01998154343447e-17
"ENSG00000075223",8134.37066464302,-0.544830478218691,0.0618822203118217,-8.80431366995746,1.3165571763187e-18,1.02069087269508e-17
"ENSG00000144231",1249.60534502316,-0.928341929501364,0.105468221432479,-8.80210092568681,1.34278340644043e-18,1.04064493730679e-17
"ENSG00000164692",40331.950803454,0.556866702781285,0.0632788234855868,8.8002063266572,1.36564838463304e-18,1.05798050728112e-17
"ENSG00000078618",5855.67524987978,-0.586347446448451,0.0666302385235516,-8.80002022266807,1.36791501413671e-18,1.0593515474535e-17
"ENSG00000222009",262.816480616872,1.89439812718151,0.215333448312493,8.79750982500565,1.39885559401899e-18,1.08291943589269e-17
"ENSG00000163637",1413.77850648407,0.921373787407581,0.104734018707734,8.79727330981851,1.40180601671602e-18,1.08480959260928e-17
"ENSG00000162616",579.784724275851,-1.33011501304543,0.151246038688035,-8.79437917570172,1.43841059406756e-18,1.11273272371264e-17
"ENSG00000132334",625.277198539509,1.23635471525302,0.140653028075801,8.79010379063237,1.49421860693147e-18,1.15548569821469e-17
"ENSG00000134748",606.030494359885,1.27531428350504,0.145086077170056,8.7900528319491,1.4948965186987e-18,1.15559078240233e-17
"ENSG00000120539",413.826537348377,-1.52222967153623,0.173234367887781,-8.78711129954484,1.53454731834764e-18,1.18581184585617e-17
"ENSG00000143977",1354.17742315261,-0.871928185998944,0.0992338391427165,-8.78660136029758,1.54152596760741e-18,1.1907729575866e-17
"ENSG00000162241",131.577734661465,2.8582080407795,0.325295684513182,8.78649234175032,1.54302197575158e-18,1.19149686791104e-17
"ENSG00000149532",2171.61859468673,-0.729379564470491,0.0830393936454522,-8.78353673419961,1.58413118075835e-18,1.22279785567589e-17
"ENSG00000088986",4433.51886629763,-0.56976409992397,0.064890444304487,-8.78040065884666,1.62893334972602e-18,1.25692576967639e-17
"ENSG00000031698",5160.27407220872,-0.561118219314072,0.0640161724124317,-8.76525724935572,1.86350651150716e-18,1.437408061698e-17
"ENSG00000124164",3285.54730684652,-0.65016571629543,0.0741936848795952,-8.76308701138846,1.89974912001636e-18,1.46483367952075e-17
"ENSG00000176407",1581.6755835382,-0.881877511970949,0.10064513005932,-8.7622472289635,1.91395935644342e-18,1.47525717568235e-17
"ENSG00000134248",2832.62410668943,-0.677349580282332,0.077312745003696,-8.76116324999133,1.93245699694414e-18,1.48897662359411e-17
"ENSG00000125827",1118.37428291705,0.995810425336379,0.113694066958859,8.75868417739616,1.97542744036927e-18,1.52153587531333e-17
"ENSG00000103449",2622.06808038349,-0.708176671127227,0.0808742839939979,-8.75651240609171,2.01384575853338e-18,1.55056668732148e-17
"ENSG00000197958",4296.24524417851,-0.581837117913697,0.0664617486859819,-8.75446598106766,2.05072144364669e-18,1.57838921222193e-17
"ENSG00000110218",880.248604973303,-1.05368122339506,0.120408897480746,-8.75085849501733,2.11735740139328e-18,1.62908913019505e-17
"ENSG00000143158",461.294114603544,1.44662656831408,0.165339446450606,8.74943396369871,2.14425561977848e-18,1.64918938721779e-17
"ENSG00000165699",1714.11871493488,-0.823135978763383,0.094089481571825,-8.74843781698411,2.16326520067187e-18,1.66321002806795e-17
"ENSG00000198753",1087.2419142455,0.952591731511138,0.108895742605766,8.74774080892949,2.17666514060359e-18,1.67290918520795e-17
"ENSG00000151388",3436.42865404964,0.684990975487936,0.0783514668641457,8.74254181706194,2.2792347585735e-18,1.7511093712716e-17
"ENSG00000215447",124.10945707351,2.96803575891989,0.339558324464574,8.74087172976832,2.31318535176882e-18,1.77655301511928e-17
"ENSG00000176978",2031.18783892786,-0.752004145711574,0.0860415687540446,-8.7400097023013,2.33090408679527e-18,1.78951656933652e-17
"ENSG00000154545",147.205150196134,3.1498153461412,0.360536523941697,8.73646672937514,2.40514700241275e-18,1.8458507592311e-17
"ENSG00000065183",1753.29931500247,-0.819195811968087,0.0937837922041945,-8.7349401502603,2.43785173187937e-18,1.87027703935474e-17
"ENSG00000225684",268.904587755124,2.28863335191852,0.262023898973154,8.73444506736772,2.44855215767121e-18,1.87781050365288e-17
"ENSG00000011198",1088.70296558511,-0.997131879034606,0.114227943989101,-8.72931652459533,2.56216235005377e-18,1.96423233740188e-17
"ENSG00000169220",88.6235568609579,3.92308075607471,0.449435348613688,8.72891010503671,2.57138499576579e-18,1.97059410890462e-17
"ENSG00000182108",243.728444371343,1.9829775820929,0.227219317052136,8.72715228537504,2.61165310978907e-18,2.00073461375145e-17
"ENSG00000172845",1397.98729767136,0.878954763927208,0.100751198699277,8.72401296733671,2.68512336851004e-18,2.05627982099979e-17
"ENSG00000075711",2456.26968546099,-0.710125227911542,0.0814306698183829,-8.72061140471218,2.76703545067737e-18,2.11824760533004e-17
"ENSG00000237596",84.6213460463916,-5.13790322198457,0.589207494230646,-8.72002354398658,2.78143947673338e-18,2.12851003747149e-17
"ENSG00000140105",3416.21466075113,0.761251242967924,0.087318335929718,8.71811441276951,2.82873038525046e-18,2.16392292118908e-17
"ENSG00000157985",2732.6281795125,-0.658164911140232,0.0755213036705358,-8.71495696117082,2.90869142569417e-18,2.22429344317789e-17
"ENSG00000163288",112.647618548743,3.11371656352549,0.357563308712135,8.70815457754998,3.08861925644196e-18,2.36103845634072e-17
"ENSG00000163605",1408.22698950125,0.84705824288511,0.0973181013447312,8.70401529808482,3.20343837129963e-18,2.44793211742323e-17
"ENSG00000136485",2904.51232751731,0.647905595475534,0.0744420454230066,8.70348996718052,3.21830857285375e-18,2.45841414450885e-17
"ENSG00000125965",228.70382595167,2.1820494389468,0.250764072791296,8.70160312303931,3.27228238071965e-18,2.49874858011973e-17
"ENSG00000031823",1061.11773158142,-0.977697140697368,0.112360981048111,-8.7013937719068,3.27832574263215e-18,2.50246705452622e-17
"ENSG00000114784",1051.54871372363,-0.999749838847981,0.114919368216972,-8.69957653230754,3.331249286558e-18,2.54195543269208e-17
"ENSG00000164176",1608.54339731005,0.952348508098223,0.109474940313818,8.6992375183603,3.3412153468787e-18,2.54864798552608e-17
"ENSG00000127415",280.313220082125,1.82510891793402,0.20980448137528,8.6990940611484,3.3454414452785e-18,2.55095892751566e-17
"ENSG00000126001",3711.31607240852,-0.660982775540314,0.0760406101530779,-8.69249699877059,3.54559205517005e-18,2.70261074780928e-17
"ENSG00000144452",82.1772748732308,4.27332098715929,0.491630270434984,8.69214375953364,3.55663635227256e-18,2.71006029415479e-17
"ENSG00000156052",1325.64557167212,0.902567983655099,0.103849869155057,8.69108445680835,3.5899603166532e-18,2.73447495359222e-17
"ENSG00000165219",1938.71739015303,-0.745207308619191,0.0857501958467636,-8.69044439211408,3.61024492582853e-18,2.74894363638087e-17
"ENSG00000079432",3298.11588778809,0.625329325283629,0.0720314748494734,8.68133446650094,3.91152029355122e-18,2.97727999494866e-17
"ENSG00000138757",5774.59696523728,-0.542626990506897,0.0625107474387046,-8.68053915111116,3.93897105248542e-18,2.99710431259776e-17
"ENSG00000152558",2073.94353874857,-0.841043640505079,0.0968989886427946,-8.67959152396807,3.97192733160471e-18,3.02110205885881e-17
"ENSG00000049246",1040.16272212458,-0.976595770963946,0.112519763814144,-8.67932652771162,3.98119189253473e-18,3.02706887121399e-17
"ENSG00000177885",1700.92645300989,0.792106624739025,0.0912751589340135,8.67822783317936,4.01983158582285e-18,3.05535862423326e-17
"ENSG00000144161",316.940118889579,-1.72078179714878,0.198300436995823,-8.67765005069065,4.04029976442049e-18,3.06982148886119e-17
"ENSG00000087077",1513.13693172093,0.861451077416909,0.0992955861080041,8.67562306827925,4.11292338605494e-18,3.12388765909125e-17
"ENSG00000162892",242.333816740472,-2.01846451805388,0.232690524026387,-8.67445946283995,4.15519422040869e-18,3.15486968586585e-17
"ENSG00000164463",799.013651937149,-1.10375136899245,0.127253250932897,-8.6736595010408,4.18450329113285e-18,3.17599181797623e-17
"ENSG00000104147",135.578463179486,-2.8956700605647,0.333910167996365,-8.67200324548433,4.24583556257614e-18,3.22139552292254e-17
"ENSG00000147677",2659.31988232019,-0.671611730235546,0.0774496821371762,-8.67158794849552,4.26135293251174e-18,3.23201865959268e-17
"ENSG00000121671",315.966737585034,1.70403444626811,0.196535732301744,8.67035437429712,4.3077757173833e-18,3.26606608444566e-17
"ENSG00000242515",80.5756973394733,4.538089070209,0.523816061967148,8.66351645111182,4.57430498078171e-18,3.46691013829598e-17
"ENSG00000064115",2531.08973723311,0.784208031533798,0.090536713639697,8.66176824856553,4.64501955213842e-18,3.51925433019158e-17
"ENSG00000133135",866.724522347467,-1.03916956682018,0.119974954552878,-8.66155416097423,4.65375319887188e-18,3.52461876376371e-17
"ENSG00000111602",935.594798119406,-1.0293592504418,0.118845415498621,-8.66132905609427,4.66295377639436e-18,3.53033290173039e-17
"ENSG00000106799",1704.53413360473,0.793356121342061,0.0916349648820353,8.65778824014802,4.81006047661272e-18,3.64041495780558e-17
"ENSG00000119899",431.714715697025,-1.58770097597687,0.183386636158251,-8.65766998750546,4.81505165362154e-18,3.6428992638471e-17
"ENSG00000196781",1060.97117234823,0.95170835301009,0.109932557529355,8.65720196454048,4.83485605575433e-18,3.65658499853431e-17
"ENSG00000110047",3479.21708153942,0.702311768777127,0.0811447541721453,8.65504832619495,4.92702857293859e-18,3.7249733750018e-17
"ENSG00000175073",1140.39466576037,-0.92808844877292,0.107246342158642,-8.65380049419367,4.98122537078337e-18,3.76461272261969e-17
"ENSG00000084623",4142.26562310419,-0.628080329956918,0.0725835043220119,-8.65321033785419,5.00706206158708e-18,3.78279812732235e-17
"ENSG00000184588",167.022741675139,2.41125883351635,0.278679512406747,8.65244385097458,5.04081596504212e-18,3.80694992471477e-17
"ENSG00000168288",2247.32648359171,-0.720482769418865,0.0832745704396276,-8.65189415706683,5.06516113149951e-18,3.82398142080629e-17
"ENSG00000129219",406.05547212356,1.48965552879398,0.172236494339705,8.64889601071367,5.20000190605505e-18,3.92439081901216e-17
"ENSG00000237550",688.448601027033,-1.15493846108586,0.133570389749721,-8.64666535187878,5.30261825291839e-18,4.00041829979547e-17
"ENSG00000033327",279.583129540399,-1.82503814625912,0.21109749720937,-8.64547505482273,5.35819042631604e-18,4.04091333176717e-17
"ENSG00000123416",15636.3498557538,-0.445534997508178,0.051535605902082,-8.64518791832385,5.37168199229311e-18,4.04965558966369e-17
"ENSG00000139428",254.362827825279,1.90076865654361,0.219905728319714,8.64356136180385,5.44874375438079e-18,4.10629964098263e-17
"ENSG00000137070",119.56043658905,3.08583079496285,0.357041736228433,8.6427733282939,5.48647002504482e-18,4.13326999766628e-17
"ENSG00000078142",1204.05792874736,-0.923919582783948,0.106904717170637,-8.6424585110611,5.50161354380994e-18,4.14321443850328e-17
"ENSG00000213015",503.863145329864,1.37313437244981,0.158898621344703,8.64157511770369,5.54432771349571e-18,4.17390772781527e-17
"ENSG00000140563",455.621818333004,1.46503284134197,0.169633405106603,8.63646426493231,5.79795254122154e-18,4.36330208891081e-17
"ENSG00000161057",2592.26708837685,-0.721577901825243,0.0835673607279149,-8.63468578569345,5.88886805430046e-18,4.43015761883154e-17
"ENSG00000248323",636.542839090119,-1.30977225815277,0.15175299170739,-8.63094851321459,6.08452702609737e-18,4.57573602103689e-17
"ENSG00000183283",3271.04978249563,-0.648560581768273,0.0751589137753108,-8.62919046045767,6.17877288787104e-18,4.64497313009205e-17
"ENSG00000114270",7648.49037623852,0.530101138157427,0.0614377239520727,8.62826784681927,6.2288074894508e-18,4.68093675273497e-17
"ENSG00000184381",162.192700040581,2.45712381429627,0.284945521900948,8.62313539059725,6.51453569210763e-18,4.89393590400756e-17
"ENSG00000151835",3030.6593229727,-0.654787559856978,0.0759421040183989,-8.62219408219634,6.56832555328565e-18,4.93260657964248e-17
"ENSG00000164609",1347.27726951167,-0.893032361695671,0.103585082450766,-8.62124487973575,6.62301039246327e-18,4.97192188617313e-17
"ENSG00000184319",857.418103104767,-1.04713887457298,0.121498547989598,-8.61852994870879,6.7819143319373e-18,5.08941969577273e-17
"ENSG00000164346",1838.79943864599,-0.784881055110318,0.0910810452948362,-8.6173918247161,6.84964239668111e-18,5.13843687182411e-17
"ENSG00000229647",349.70712115423,-1.60732769550574,0.186526215440606,-8.61716778903686,6.8630528551056e-18,5.14668613685724e-17
"ENSG00000004059",1834.28388332179,0.786922749500295,0.0913211644308727,8.61709062082724,6.86767803271797e-18,5.14834372916832e-17
"ENSG00000104415",182.89128246797,2.43364081206811,0.282473284901951,8.61547247879688,6.96537524596826e-18,5.21974693300679e-17
"ENSG00000127329",206.239613059005,-2.15287419416725,0.249887862018963,-8.61536121351854,6.97214319849881e-18,5.22298288798295e-17
"ENSG00000102393",769.803371809102,-1.11115791422339,0.12901633482102,-8.61253666649937,7.14614305739353e-18,5.35144959549104e-17
"ENSG00000198843",2201.65811384556,-0.748507545785688,0.0869535509030377,-8.60813087001303,7.42614505311246e-18,5.55917881082717e-17
"ENSG00000119777",2012.1091897484,0.747055462271962,0.0867948028179965,8.60714510566367,7.49026076609705e-18,5.60520742482236e-17
"ENSG00000168268",4563.73158202769,0.559939170216069,0.0650829376673233,8.60347105224788,7.73407665014467e-18,5.78563207652928e-17
"ENSG00000137770",567.871284128264,1.29728605619597,0.150848887892422,8.59990467494284,7.97823384789668e-18,5.96618539590169e-17
"ENSG00000110046",1576.28248877105,-0.853751929290922,0.0993034324409844,-8.59740603426073,8.15380935630776e-18,6.09534416116695e-17
"ENSG00000172590",1238.87592772113,-0.9398760884708,0.109326814331177,-8.59694023118325,8.18695978766139e-18,6.11798046522751e-17
"ENSG00000005243",218.212623932219,2.07568481460276,0.24157099397268,8.59244224841626,8.51399636332467e-18,6.36014024057751e-17
"ENSG00000078674",2213.35815698145,-0.702432653051352,0.0817900945981806,-8.5882362222745,8.83145520622206e-18,6.59497810846425e-17
"ENSG00000154889",562.907613172527,1.25629668968052,0.146321319045254,8.58587591936607,9.01469235073843e-18,6.7294552142067e-17
"ENSG00000135968",1717.65944927996,-0.791931375862562,0.0922461260182809,-8.58498248160167,9.08502716220846e-18,6.77958624775234e-17
"ENSG00000146828",638.460702551738,1.18825502589596,0.138431992195935,8.58367352117648,9.18905256704523e-18,6.8548145811548e-17
"ENSG00000169230",3313.10866218715,-0.687980507268499,0.0801666606984704,-8.58187806844281,9.33365485306085e-18,6.96024908944586e-17
"ENSG00000091157",720.229987256459,1.15466768470946,0.134561784583365,8.58094806251702,9.40943630140041e-18,7.01430706104394e-17
"ENSG00000156381",1029.85194166875,1.00547030740219,0.117192427053013,8.57965256532628,9.51601282021172e-18,7.09127554445697e-17
"ENSG00000184922",365.151057114752,1.58556861314986,0.184873620286406,8.57650004740263,9.78036316665086e-18,7.28572126879792e-17
"ENSG00000087338",432.493290246065,-1.44868452829499,0.168947509180826,-8.5747610918871,9.92926902489437e-18,7.39406271780468e-17
"ENSG00000108262",1415.77654104503,0.975451543299818,0.113873796733391,8.56607552643218,1.07071671381664e-17,7.97055877743395e-17
"ENSG00000081019",606.988952631569,-1.28256732405109,0.149795953251422,-8.56209594593246,1.1083390201852e-17,8.2477444713258e-17
"ENSG00000139218",2659.42376489178,-0.65894292700978,0.0769764902756554,-8.56031399522222,1.1256053471743e-17,8.3733098401103e-17
"ENSG00000133275",1154.04534940829,0.974087580634313,0.113856133572721,8.55542472827915,1.17435536458445e-17,8.73291118693422e-17
"ENSG00000171824",1593.76005467568,-0.796788542957537,0.0931526328273632,-8.55358049228947,1.19328016203667e-17,8.87054848487514e-17
"ENSG00000150401",604.841374164467,-1.22731404623687,0.143511354036031,-8.55203446780056,1.20937649224537e-17,8.98707104031766e-17
"ENSG00000184374",86.3648027028315,3.81974520564252,0.446772249954492,8.54964740095563,1.23465102702501e-17,9.17169334361436e-17
"ENSG00000004779",1079.28826152522,-0.971936433094888,0.113696079814419,-8.54854832885474,1.24646269652927e-17,9.25621201323725e-17
"ENSG00000147862",427.571986061206,-1.43894896167553,0.168352544558639,-8.54723619086332,1.2607102786479e-17,9.35875457547816e-17
"ENSG00000106823",135.444760457118,-2.7137990006283,0.317648845951053,-8.54339323192907,1.30336937003531e-17,9.67206229347473e-17
"ENSG00000146859",220.850387736619,2.03750903023708,0.238523551116595,8.54217128958098,1.31722978607152e-17,9.77151671504692e-17
"ENSG00000105576",2555.74348930624,-0.728530587526115,0.0853011361459618,-8.5406903171782,1.33422345095242e-17,9.89413703454109e-17
"ENSG00000196497",1079.77679802544,-0.929731347625527,0.108872056113535,-8.53966923023824,1.3460659035962e-17,9.97848576657543e-17
"ENSG00000058729",642.799202683181,-1.17823461738358,0.137981277600273,-8.53909050470516,1.35282389030461e-17,1.00250974422295e-16
"ENSG00000092140",547.806381835565,-1.34109444239402,0.157074760905944,-8.53793718773868,1.36639159035679e-17,1.01221225526083e-16
"ENSG00000100577",451.340952658072,1.42515358513832,0.166922009095886,8.53784107235171,1.3675283411321e-17,1.01270247422496e-16
"ENSG00000082805",2479.98561714349,-0.675567484559219,0.0791663717156122,-8.53351580878364,1.41966045246091e-17,1.05094308494676e-16
"ENSG00000168517",136.387633634678,2.6860153304797,0.314802475047519,8.5323831398538,1.43363339011241e-17,1.06091856567847e-16
"ENSG00000104687",1943.45171611716,-0.736898754761036,0.0863919435951162,-8.52971612971899,1.467072648518e-17,1.08528760813337e-16
"ENSG00000107897",1348.57442398185,-0.845109331722196,0.099079594199542,-8.52960025270372,1.46854284341569e-17,1.08599838437817e-16
"ENSG00000175938",510.872298286402,1.31534386945042,0.154216023393808,8.52922958654916,1.47325545734765e-17,1.08910562935686e-16
"ENSG00000109919",2146.74571151032,-0.779876739865296,0.0914489439177114,-8.52800159799608,1.48897485208138e-17,1.10034467405112e-16
"ENSG00000179041",515.252380916125,-1.31221910662548,0.153923658157624,-8.52512942020719,1.52639056459929e-17,1.12760384051479e-16
"ENSG00000179750",314.197546342689,-1.93240171021937,0.226811499436161,-8.5198577454106,1.597494156115e-17,1.1797220439339e-16
"ENSG00000105887",8193.93970808761,-0.494266971096467,0.0580143121225073,-8.51974199147162,1.59909154733745e-17,1.18008417408219e-16
"ENSG00000119714",219.8187890667,2.04571989647528,0.240114444377328,8.51977023614845,1.59870162869021e-17,1.18008417408219e-16
"ENSG00000167522",7863.71284946501,-0.534737114156016,0.0627667555070167,-8.51943213945858,1.60337523035989e-17,1.18283598308903e-16
"ENSG00000137878",150.603038417202,2.50003498931485,0.293538195316432,8.51689841119254,1.63883136830326e-17,1.2085743608518e-16
"ENSG00000177830",1336.61247234485,0.910995596589011,0.107024794289504,8.51200511654108,1.70951033070155e-17,1.26026141945218e-16
"ENSG00000160211",6541.54376463349,0.625609686770612,0.0734991169486288,8.51179868198788,1.71255729728611e-17,1.26207126091047e-16
"ENSG00000183495",2871.33458586715,-0.654166040029473,0.0768665076537172,-8.51041708537721,1.73308801112323e-17,1.27676006900993e-16
"ENSG00000167702",898.522226550686,1.01578049051955,0.11943195651725,8.50509796658016,1.81442313625836e-17,1.33621766027732e-16
"ENSG00000100299",341.722156619523,1.67036834853525,0.196465032194746,8.50211526130256,1.86166826910315e-17,1.37053755170162e-16
"ENSG00000107679",1001.69515758351,-0.983506652991994,0.115718213372224,-8.4991517266898,1.9098114298432e-17,1.40549463873859e-16
"ENSG00000165272",82.0537146175822,4.02395550214959,0.47352068096766,8.49795091087989,1.92966677832907e-17,1.41961682932973e-16
"ENSG00000182010",232.422562017626,-1.98226224714534,0.233270009858088,-8.49771579446184,1.93357817711526e-17,1.42200368182467e-16
"ENSG00000165029",4983.518008902,-0.549038238118295,0.0646270942798099,-8.49548079233108,1.97115250121792e-17,1.44913694227469e-16
"ENSG00000105058",2528.16616503232,-0.681839031671955,0.0802948276463116,-8.49169307237782,2.03648257699275e-17,1.49664972566306e-16
"ENSG00000103569",503.817114718985,-1.38079698623749,0.162673249417982,-8.4881625662348,2.09929772146597e-17,1.54228213031201e-16
"ENSG00000148672",2580.55027887186,-0.684753937328697,0.0806742077380481,-8.48789168840822,2.10419542194123e-17,1.54496441244995e-16
"ENSG00000231672",107.460492823821,-3.43184233045049,0.404322649520706,-8.48788049474517,2.10439805523201e-17,1.54496441244995e-16
"ENSG00000157827",2778.30302717307,-0.71888421326479,0.0847009944904639,-8.48731726928809,2.11461873914725e-17,1.55193361509877e-16
"ENSG00000275074",209.114677987857,2.09260455753369,0.246586023515022,8.48630643255502,2.13308506763819e-17,1.56494747563821e-16
"ENSG00000113716",2868.84696447462,-0.673720050024049,0.079394306600135,-8.48574764204696,2.14336144781579e-17,1.57194585715283e-16
"ENSG00000234797",794.456249269984,-1.10533583963647,0.130293582762702,-8.4834250175588,2.18660146463673e-17,1.60310671341317e-16
"ENSG00000136696",107.343511596404,-6.67821457203297,0.787301631393171,-8.48240916282051,2.20578298749808e-17,1.6166137261416e-16
"ENSG00000036257",2358.57634315812,-0.678730988182794,0.0800236744581643,-8.48162737812832,2.22065772283192e-17,1.62695610483768e-16
"ENSG00000140157",1900.60958739767,-0.738509598330448,0.0870753977098925,-8.48126586559991,2.22756951272411e-17,1.63145936143174e-16
"ENSG00000136758",4932.3160072842,-0.549084085180107,0.0647806950491489,-8.47604498166495,2.32978708098141e-17,1.70573697000425e-16
"ENSG00000136381",1634.28555591673,0.785939470897562,0.0927331073729116,8.47528453605064,2.34505661648504e-17,1.71632705332856e-16
"ENSG00000005882",529.031729785981,1.29923459573339,0.153302990120005,8.47494621413682,2.35188172217363e-17,1.72073158259238e-16
"ENSG00000177613",1157.85692521244,0.89791320258352,0.105961242503889,8.47397766735855,2.37152915934699e-17,1.73451120676768e-16
"ENSG00000107201",589.789935616238,-1.2710582872366,0.150006565360356,-8.47335104422379,2.38432669466744e-17,1.74327315261694e-16
"ENSG00000107771",1158.13250831547,-0.964765927175009,0.113891266901129,-8.47093858401401,2.43423565620703e-17,1.77915338328193e-16
"ENSG00000100300",1203.48415163427,0.879233249938176,0.103825658194038,8.46836191777364,2.48868024788754e-17,1.81832292271975e-16
"ENSG00000152580",109.897846872968,3.18028197218133,0.375626641076783,8.46660386777847,2.52651531222471e-17,1.84533423969273e-16
"ENSG00000154359",418.23195187317,-1.48549182360185,0.175490813877381,-8.46478394384674,2.56627975167623e-17,1.87373576389511e-16
"ENSG00000140988",10401.2627650499,-0.519169497845954,0.0613402839479334,-8.4637609158548,2.58890284639486e-17,1.88960659654702e-16
"ENSG00000198894",684.840839395465,1.13484071058716,0.134136033982504,8.46037173527273,2.66526551512642e-17,1.94467696038656e-16
"ENSG00000230733",294.054875541415,1.70574379184475,0.201708905505469,8.45646248275586,2.75610884168236e-17,2.01027165599275e-16
"ENSG00000087191",3291.33387219404,-0.639134602684622,0.0756502973362642,-8.44854052382213,2.94966875813025e-17,2.15071607124955e-16
"ENSG00000130810",691.962926977894,-1.20177483611399,0.142314656896517,-8.44449097739704,3.05373150066659e-17,2.22583096048587e-16
"ENSG00000115355",3531.71134565736,-0.620129353396379,0.0734392756824715,-8.4441104250214,3.06369488717434e-17,2.23215937456226e-16
"ENSG00000132170",614.481233676869,-1.19075510682605,0.141016568637748,-8.44407943214766,3.06450773421376e-17,2.23215937456226e-16
"ENSG00000172927",461.140927205735,-1.37195871524226,0.162509333471921,-8.44233796257193,3.11052455030831e-17,2.26490380507422e-16
"ENSG00000074054",2405.95320904501,0.671897268726381,0.0796129741720738,8.43954488214643,3.18575658226299e-17,2.31889144192034e-16
"ENSG00000087303",4620.33143144868,0.747380634075458,0.0885617365034843,8.43909191015076,3.19812545876271e-17,2.32710016316795e-16
"ENSG00000138035",891.342807638419,-1.04957062725899,0.12437541062469,-8.43873095161974,3.20801571783345e-17,2.3335003447359e-16
"ENSG00000197563",648.607907602005,-1.26874701622006,0.150361235691688,-8.43799274715717,3.22833655921753e-17,2.34748074496991e-16
"ENSG00000116489",6036.26427050381,-0.547006028255571,0.0648337759467276,-8.43705337639185,3.25437867521567e-17,2.36561041103301e-16
"ENSG00000143384",5116.99485499032,0.564461666422572,0.0669037731945648,8.43691827037984,3.25814121745008e-17,2.36753819891056e-16
"ENSG00000133639",1515.80078178615,-0.853896269884962,0.101218354850823,-8.43618008950498,3.27877458175863e-17,2.38171973025874e-16
"ENSG00000011422",2589.6852154006,-0.651243266176479,0.0771992013403913,-8.43588087530826,3.28717477537258e-17,2.38700838593131e-16
"ENSG00000101146",1115.39771183461,-0.916191294285531,0.108612479301643,-8.43541460591324,3.30030724486759e-17,2.39572865034311e-16
"ENSG00000213719",4555.69379748665,-0.54017233609163,0.0640668149165007,-8.43139052246697,3.41581761440307e-17,2.47873490602701e-16
"ENSG00000173575",3179.26559619913,-0.605696841322923,0.07185736432298,-8.42915471545094,3.48171006335533e-17,2.52569100206654e-16
"ENSG00000116754",3433.29741609343,-0.613483609691846,0.0727848343719414,-8.4287285254625,3.4944120357487e-17,2.53404301367899e-16
"ENSG00000196235",3847.14271339868,-0.603806404575959,0.0716484530394351,-8.42734740195473,3.53588932952054e-17,2.56324925213798e-16
"ENSG00000147854",645.461897149835,-1.19578627345641,0.141907087233894,-8.42654371085418,3.56024856651569e-17,2.57958418921814e-16
"ENSG00000213983",332.567506137062,1.65098682874291,0.1959273827612,8.42652418194737,3.56084252761209e-17,2.57958418921814e-16
"ENSG00000118257",5747.6703301412,-0.535015888615136,0.0635074875089839,-8.42445370775299,3.62437260225121e-17,2.6247154850542e-16
"ENSG00000141741",762.954908642332,1.11647905367066,0.132550763783562,8.42302995321645,3.66870631270089e-17,2.65591913707242e-16
"ENSG00000037474",1785.90511368378,-0.77868219191336,0.0924520923447651,-8.42254806964843,3.68383232280156e-17,2.66596419287608e-16
"ENSG00000132475",9452.0525417783,-0.485260592348696,0.057633127159461,-8.41982061820215,3.77061193044801e-17,2.72784005283853e-16
"ENSG00000157873",476.149143548313,1.36384755053462,0.162055213248808,8.41594369716861,3.89744480353075e-17,2.81864054312333e-16
"ENSG00000187189",547.816502312405,1.28047642476553,0.152163287780713,8.41514693485631,3.92402739962626e-17,2.83690281994004e-16
"ENSG00000182963",927.395895608392,-0.99375086980208,0.118132133606413,-8.41219776079736,4.02398683754501e-17,2.9081830297105e-16
"ENSG00000109572",4930.25402220047,-0.554963425390287,0.0659723189814665,-8.4120648471701,4.02855048854507e-17,2.91049462608543e-16
"ENSG00000019549",1042.91306991469,-0.932899720230405,0.110906416416082,-8.41159375964769,4.0447666502128e-17,2.92122035848702e-16
"ENSG00000119820",956.200214460492,0.9960762654467,0.118448283128909,8.40937697984742,4.12194299783104e-17,2.97595071837987e-16
"ENSG00000010404",9923.49542374707,0.526313192060873,0.0626040856112685,8.40701029209089,4.20594182118767e-17,3.03556803072854e-16
"ENSG00000106554",1331.72094876426,-0.870382519799644,0.103563646638443,-8.40432476116146,4.3033033667418e-17,3.10478605004857e-16
